Date,SPY,XLK,XLF,XLE,XLV
2025-02-13,601.0115356445312,118.69210815429688,50.72953796386719,43.1234130859375,143.2706756591797
2025-02-14,600.98193359375,119.09410095214844,50.82765579223633,43.29646301269531,141.7145538330078
2025-02-18,602.7464599609375,120.18096923828124,51.190704345703125,43.88772964477539,141.44053649902344
2025-02-19,604.1658325195312,120.19088745117188,51.210330963134766,44.23382186889648,143.2804412841797
2025-02-20,601.65234375,119.80875396728516,50.42534637451172,44.63761138916016,144.08299255371094
2025-02-21,591.3616333007812,116.5630340576172,49.79736709594727,43.709869384765625,143.30982971191406
2025-02-24,588.6705322265625,114.8955078125,50.01323318481445,43.71947860717773,144.4744415283203
2025-02-25,585.7430419921875,113.40664672851562,50.00342178344727,43.08976745605469,145.71739196777344
2025-02-26,586.0386962890625,114.64240264892578,49.895484924316406,42.84461212158203,144.6702117919922
2025-02-27,576.6843872070312,110.4686279296875,50.17023468017578,43.07534408569336,144.08299255371094
2025-02-28,585.6839599609375,111.92770385742188,51.20052719116211,43.74351501464844,145.7565460205078
2025-03-03,575.4227905273438,108.52317810058594,50.76878356933594,42.21489715576172,146.3927001953125
2025-03-04,568.611572265625,108.43881225585938,48.98294448852539,41.80630493164063,145.03231811523438
2025-03-05,574.7229614257812,109.96240997314452,49.26749801635742,41.1958122253418,146.4905548095703
2025-03-06,564.5209350585938,106.91024017333984,48.45308303833008,41.320796966552734,146.0893096923828
2025-03-07,567.6849975585938,108.45865631103516,48.19795989990234,42.02742004394531,146.09910583496094
2025-03-10,552.5643920898438,103.84814453125,47.11861038208008,42.339874267578125,144.5233917236328
2025-03-11,547.9708862304688,103.42630767822266,46.716304779052734,42.00338745117188,142.94769287109375
2025-03-12,550.8787841796875,105.05412292480467,46.78499221801758,42.1956672668457,141.51882934570312
2025-03-13,543.5352783203125,103.05905151367188,46.52987289428711,41.9072494506836,140.76522827148438
2025-03-14,554.7625122070312,106.17574310302734,47.60922622680664,43.14745330810547,141.84178161621094
2025-03-17,559.0404663085938,106.91521453857422,48.16852569580078,43.83484649658203,143.642578125
2025-03-18,552.998046875,105.28738403320312,48.109649658203125,43.90694808959961,143.71107482910156
